Inference,Device,Model
"36.699674889445305
",Cloud,ResNet EarlyExit
"36.493945460766554
",Cloud,ResNet EarlyExit
"34.70071201957762
",Cloud,ResNet EarlyExit
"34.19996592774987
",Cloud,ResNet EarlyExit
"33.75641247071326
",Cloud,ResNet EarlyExit
"33.36704405397177
",Cloud,ResNet EarlyExit
"31.964273611083627
",Cloud,ResNet EarlyExit
"31.703955817967653
",Cloud,ResNet EarlyExit
"31.472360409796238
",Cloud,ResNet EarlyExit
"30.80024684034288
",Cloud,ResNet EarlyExit
"30.796650798991323
",Cloud,ResNet EarlyExit
"30.0620897449553
",Cloud,ResNet EarlyExit
"30.298213183879852
",Cloud,ResNet EarlyExit
"29.950862618163228
",Cloud,ResNet EarlyExit
"29.290965715423226
",Cloud,ResNet EarlyExit
"29.290397560223937
",Cloud,ResNet EarlyExit
"28.71390088275075
",Cloud,ResNet EarlyExit
"28.481606606394053
",Cloud,ResNet EarlyExit
"27.582171631976962
",Cloud,ResNet EarlyExit
"26.778961062431335
",Cloud,ResNet EarlyExit
"25.989316834136844
",Cloud,ResNet EarlyExit
"25.973724097013474
",Cloud,ResNet EarlyExit
"24.954584451392293
",Cloud,ResNet EarlyExit
"24.847480285912752
",Cloud,ResNet EarlyExit
"24.171875020489097
",Cloud,ResNet EarlyExit
"24.002869199961424
",Cloud,ResNet EarlyExit
"23.265538508072495
",Cloud,ResNet EarlyExit
"21.76004433259368
",Cloud,ResNet EarlyExit
"21.23115369491279
",Cloud,ResNet EarlyExit
"21.668227154761553
",Cloud,ResNet EarlyExit
"21.048866759985685
",Cloud,ResNet EarlyExit
"21.077545518055558
",Cloud,ResNet EarlyExit
"20.140951976180077
",Cloud,ResNet EarlyExit
"19.52082359045744
",Cloud,ResNet EarlyExit
"18.58103428222239
",Cloud,ResNet EarlyExit
"18.777107747271657
",Cloud,ResNet EarlyExit
"18.494122501462698
",Cloud,ResNet EarlyExit
"18.230810932815075
",Cloud,ResNet EarlyExit
"17.8656333014369
",Cloud,ResNet EarlyExit
"17.57638531550765
",Cloud,ResNet EarlyExit
"17.97811309248209
",Cloud,ResNet EarlyExit
"17.278245544061065
",Cloud,ResNet EarlyExit
"17.504863949492574
",Cloud,ResNet EarlyExit
"16.592362573370337
",Cloud,ResNet EarlyExit
"16.892966367304325
",Cloud,ResNet EarlyExit
"16.67688429541886
",Cloud,ResNet EarlyExit
"16.078536359593272
",Cloud,ResNet EarlyExit
"15.886243989691138
",Cloud,ResNet EarlyExit
"15.713375221937895
",Cloud,ResNet EarlyExit
"15.562171373516321
",Cloud,ResNet EarlyExit
"15.009218012914062
",Cloud,ResNet EarlyExit
"15.356221944093704
",Cloud,ResNet EarlyExit
"14.89786758646369
",Cloud,ResNet EarlyExit
"14.705903246998787
",Cloud,ResNet EarlyExit
"14.202866803854704
",Cloud,ResNet EarlyExit
"14.499945616349578
",Cloud,ResNet EarlyExit
"14.099200712516904
",Cloud,ResNet EarlyExit
"14.18942366167903
",Cloud,ResNet EarlyExit
"13.7866884842515
",Cloud,ResNet EarlyExit
"13.701712295413017
",Cloud,ResNet EarlyExit
"13.739369742572308
",Cloud,ResNet EarlyExit
"13.605851348489523
",Cloud,ResNet EarlyExit
"13.422564893960953
",Cloud,ResNet EarlyExit
"13.755389999598265
",Cloud,ResNet EarlyExit
"13.10157497599721
",Cloud,ResNet EarlyExit
"13.21356064081192
",Cloud,ResNet EarlyExit
"13.291643930599093
",Cloud,ResNet EarlyExit
"13.211110517382622
",Cloud,ResNet EarlyExit
"12.849499128758907
",Cloud,ResNet EarlyExit
"13.021995464339852
",Cloud,ResNet EarlyExit
"13.25784963183105
",Cloud,ResNet EarlyExit
"12.69454337656498
",Cloud,ResNet EarlyExit
"12.99406537041068
",Cloud,ResNet EarlyExit
"12.694395244121552
",Cloud,ResNet EarlyExit
"12.804001247510314
",Cloud,ResNet EarlyExit
"12.596188517287374
",Cloud,ResNet EarlyExit
"12.681567331776023
",Cloud,ResNet EarlyExit
"12.194862898439169
",Cloud,ResNet EarlyExit
"12.295388823375106
",Cloud,ResNet EarlyExit
"12.175184361636639
",Cloud,ResNet EarlyExit
"11.993257205933332
",Cloud,ResNet EarlyExit
"12.052684938535094
",Cloud,ResNet EarlyExit
"11.843976965174079
",Cloud,ResNet EarlyExit
"12.047866141423583
",Cloud,ResNet EarlyExit
"11.767934799194336
",Cloud,ResNet EarlyExit
"11.438381189480424
",Cloud,ResNet EarlyExit
"11.801438363268971
",Cloud,ResNet EarlyExit
"11.504477808251977
",Cloud,ResNet EarlyExit
"11.49261842481792
",Cloud,ResNet EarlyExit
"11.310573058202863
",Cloud,ResNet EarlyExit
"11.201602760702372
",Cloud,ResNet EarlyExit
"83.88275396451354
",Cloud,ResNet Quantize EarlyExit
"71.42178804427385
",Cloud,ResNet Quantize EarlyExit
"65.46721465140581
",Cloud,ResNet Quantize EarlyExit
"53.07105781883001
",Cloud,ResNet Quantize EarlyExit
"50.60671076737344
",Cloud,ResNet Quantize EarlyExit
"48.164167653769255
",Cloud,ResNet Quantize EarlyExit
"48.13912485539913
",Cloud,ResNet Quantize EarlyExit
"37.69742431305349
",Cloud,ResNet Quantize EarlyExit
"37.00596774742007
",Cloud,ResNet Quantize EarlyExit
"36.74918773956597
",Cloud,ResNet Quantize EarlyExit
"36.42477229051292
",Cloud,ResNet Quantize EarlyExit
"34.65701251104474
",Cloud,ResNet Quantize EarlyExit
"34.46906905807555
",Cloud,ResNet Quantize EarlyExit
"33.60206386260688
",Cloud,ResNet Quantize EarlyExit
"33.513405844569206
",Cloud,ResNet Quantize EarlyExit
"31.85308493115008
",Cloud,ResNet Quantize EarlyExit
"31.68771672435105
",Cloud,ResNet Quantize EarlyExit
"31.377151710912585
",Cloud,ResNet Quantize EarlyExit
"30.993345646187663
",Cloud,ResNet Quantize EarlyExit
"30.709911309182644
",Cloud,ResNet Quantize EarlyExit
"30.254313182085752
",Cloud,ResNet Quantize EarlyExit
"30.07980907149613
",Cloud,ResNet Quantize EarlyExit
"30.015516566112638
",Cloud,ResNet Quantize EarlyExit
"29.367426360026002
",Cloud,ResNet Quantize EarlyExit
"29.279144262894988
",Cloud,ResNet Quantize EarlyExit
"28.687092058360577
",Cloud,ResNet Quantize EarlyExit
"28.43026595003903
",Cloud,ResNet Quantize EarlyExit
"27.670639196410775
",Cloud,ResNet Quantize EarlyExit
"26.45615489780903
",Cloud,ResNet Quantize EarlyExit
"26.310351092368364
",Cloud,ResNet Quantize EarlyExit
"26.02359195239842
",Cloud,ResNet Quantize EarlyExit
"24.857379203662276
",Cloud,ResNet Quantize EarlyExit
"24.777970850467682
",Cloud,ResNet Quantize EarlyExit
"24.327625647187233
",Cloud,ResNet Quantize EarlyExit
"23.942703660577536
",Cloud,ResNet Quantize EarlyExit
"23.177159775048494
",Cloud,ResNet Quantize EarlyExit
"21.733773838728666
",Cloud,ResNet Quantize EarlyExit
"21.449400117620826
",Cloud,ResNet Quantize EarlyExit
"21.616081900894642
",Cloud,ResNet Quantize EarlyExit
"21.06406567618251
",Cloud,ResNet Quantize EarlyExit
"20.980684086680412
",Cloud,ResNet Quantize EarlyExit
"20.10538083873689
",Cloud,ResNet Quantize EarlyExit
"19.45959963835776
",Cloud,ResNet Quantize EarlyExit
"18.928054122254252
",Cloud,ResNet Quantize EarlyExit
"18.334007628262043
",Cloud,ResNet Quantize EarlyExit
"18.74036154150963
",Cloud,ResNet Quantize EarlyExit
"18.314107423648238
",Cloud,ResNet Quantize EarlyExit
"17.751112651079893
",Cloud,ResNet Quantize EarlyExit
"17.80082669854164
",Cloud,ResNet Quantize EarlyExit
"17.666208613663912
",Cloud,ResNet Quantize EarlyExit
"17.551377767696977
",Cloud,ResNet Quantize EarlyExit
"17.326142394915223
",Cloud,ResNet Quantize EarlyExit
"16.91922565177083
",Cloud,ResNet Quantize EarlyExit
"16.484382078051567
",Cloud,ResNet Quantize EarlyExit
"16.659289073199034
",Cloud,ResNet Quantize EarlyExit
"16.112525567412376
",Cloud,ResNet Quantize EarlyExit
"16.08743572421372
",Cloud,ResNet Quantize EarlyExit
"15.599304839968681
",Cloud,ResNet Quantize EarlyExit
"15.49349968507886
",Cloud,ResNet Quantize EarlyExit
"15.165501836687326
",Cloud,ResNet Quantize EarlyExit
"15.286509457975626
",Cloud,ResNet Quantize EarlyExit
"14.930558951571584
",Cloud,ResNet Quantize EarlyExit
"14.770627854391932
",Cloud,ResNet Quantize EarlyExit
"14.322604045271873
",Cloud,ResNet Quantize EarlyExit
"14.226490758359432
",Cloud,ResNet Quantize EarlyExit
"14.122893234714866
",Cloud,ResNet Quantize EarlyExit
"14.061795612797141
",Cloud,ResNet Quantize EarlyExit
"13.806658180430532
",Cloud,ResNet Quantize EarlyExit
"13.812275901436806
",Cloud,ResNet Quantize EarlyExit
"13.650182915851474
",Cloud,ResNet Quantize EarlyExit
"13.600099168717861
",Cloud,ResNet Quantize EarlyExit
"13.7057202514261
",Cloud,ResNet Quantize EarlyExit
"13.492023278027773
",Cloud,ResNet Quantize EarlyExit
"13.29885183274746
",Cloud,ResNet Quantize EarlyExit
"13.182620231062174
",Cloud,ResNet Quantize EarlyExit
"13.251565355807543
",Cloud,ResNet Quantize EarlyExit
"13.138247983530164
",Cloud,ResNet Quantize EarlyExit
"13.06075257062912
",Cloud,ResNet Quantize EarlyExit
"12.920388523489237
",Cloud,ResNet Quantize EarlyExit
"12.989903068169951
",Cloud,ResNet Quantize EarlyExit
"12.984475027769804
",Cloud,ResNet Quantize EarlyExit
"12.994372365996242
",Cloud,ResNet Quantize EarlyExit
"12.69341104105115
",Cloud,ResNet Quantize EarlyExit
"12.668669553473592
",Cloud,ResNet Quantize EarlyExit
"12.624014280736446
",Cloud,ResNet Quantize EarlyExit
"12.664243634790182
",Cloud,ResNet Quantize EarlyExit
"12.228136960417032
",Cloud,ResNet Quantize EarlyExit
"12.314950302243233
",Cloud,ResNet Quantize EarlyExit
"12.02751425281167
",Cloud,ResNet Quantize EarlyExit
"12.091159798204899
",Cloud,ResNet Quantize EarlyExit
"12.007215553894639
",Cloud,ResNet Quantize EarlyExit
"12.201233016327024
",Cloud,ResNet Quantize EarlyExit
"11.739842269569635
",Cloud,ResNet Quantize EarlyExit
"11.723890479654074
",Cloud,ResNet Quantize EarlyExit
"11.575814884155989
",Cloud,ResNet Quantize EarlyExit
"11.656416457146406
",Cloud,ResNet Quantize EarlyExit
"11.667856993153691
",Cloud,ResNet Quantize EarlyExit
"11.285903502255678
",Cloud,ResNet Quantize EarlyExit
"11.488426921889186
",Cloud,ResNet Quantize EarlyExit
"11.357113365083933
",Cloud,ResNet Quantize EarlyExit
"83.91579391434789
",Cloud,ResNet Quantize EarlyExit
"71.43027252331376
",Cloud,ResNet Quantize EarlyExit
"65.44596951454878
",Cloud,ResNet Quantize EarlyExit
"53.00634881854057
",Cloud,ResNet Quantize EarlyExit
"50.48166875168681
",Cloud,ResNet Quantize EarlyExit
"48.36289866641164
",Cloud,ResNet Quantize EarlyExit
"48.108464151620865
",Cloud,ResNet Quantize EarlyExit
"37.561680333688855
",Cloud,ResNet Quantize EarlyExit
"37.23846125975251
",Cloud,ResNet Quantize EarlyExit
"36.72130821086466
",Cloud,ResNet Quantize EarlyExit
"36.3930190037936
",Cloud,ResNet Quantize EarlyExit
"34.641359033063054
",Cloud,ResNet Quantize EarlyExit
"34.36900311894715
",Cloud,ResNet Quantize EarlyExit
"33.5289486348629
",Cloud,ResNet Quantize EarlyExit
"33.46465445868671
",Cloud,ResNet Quantize EarlyExit
"31.871183959767222
",Cloud,ResNet Quantize EarlyExit
"31.966545147821307
",Cloud,ResNet Quantize EarlyExit
"31.411447029560804
",Cloud,ResNet Quantize EarlyExit
"30.74227724596858
",Cloud,ResNet Quantize EarlyExit
"30.677565520629287
",Cloud,ResNet Quantize EarlyExit
"30.28147205710411
",Cloud,ResNet Quantize EarlyExit
"29.972697265446186
",Cloud,ResNet Quantize EarlyExit
"30.080108331516385
",Cloud,ResNet Quantize EarlyExit
"29.36938066780567
",Cloud,ResNet Quantize EarlyExit
"29.3204154279083
",Cloud,ResNet Quantize EarlyExit
"28.53331435471773
",Cloud,ResNet Quantize EarlyExit
"28.705949099734426
",Cloud,ResNet Quantize EarlyExit
"27.67232978530228
",Cloud,ResNet Quantize EarlyExit
"26.519438749179244
",Cloud,ResNet Quantize EarlyExit
"26.17021457850933
",Cloud,ResNet Quantize EarlyExit
"25.796981683000922
",Cloud,ResNet Quantize EarlyExit
"24.89160245656967
",Cloud,ResNet Quantize EarlyExit
"24.871207961812615
",Cloud,ResNet Quantize EarlyExit
"24.293989764526486
",Cloud,ResNet Quantize EarlyExit
"23.894313169643283
",Cloud,ResNet Quantize EarlyExit
"23.30412407591939
",Cloud,ResNet Quantize EarlyExit
"21.758608171716332
",Cloud,ResNet Quantize EarlyExit
"21.49480983801186
",Cloud,ResNet Quantize EarlyExit
"21.378208907321095
",Cloud,ResNet Quantize EarlyExit
"21.310482582077384
",Cloud,ResNet Quantize EarlyExit
"20.95772803761065
",Cloud,ResNet Quantize EarlyExit
"20.007405342534184
",Cloud,ResNet Quantize EarlyExit
"19.578006444498897
",Cloud,ResNet Quantize EarlyExit
"19.02553224377334
",Cloud,ResNet Quantize EarlyExit
"18.31733532063663
",Cloud,ResNet Quantize EarlyExit
"18.703720903024077
",Cloud,ResNet Quantize EarlyExit
"18.164740577340126
",Cloud,ResNet Quantize EarlyExit
"17.818397346884012
",Cloud,ResNet Quantize EarlyExit
"17.568540470674634
",Cloud,ResNet Quantize EarlyExit
"17.806470468640327
",Cloud,ResNet Quantize EarlyExit
"17.65818640217185
",Cloud,ResNet Quantize EarlyExit
"17.305852603167295
",Cloud,ResNet Quantize EarlyExit
"16.69032236561179
",Cloud,ResNet Quantize EarlyExit
"16.71600147522986
",Cloud,ResNet Quantize EarlyExit
"16.560396233573556
",Cloud,ResNet Quantize EarlyExit
"16.28976841829717
",Cloud,ResNet Quantize EarlyExit
"16.00491327792406
",Cloud,ResNet Quantize EarlyExit
"15.591001685708761
",Cloud,ResNet Quantize EarlyExit
"15.597857227548957
",Cloud,ResNet Quantize EarlyExit
"15.068650215864182
",Cloud,ResNet Quantize EarlyExit
"15.339040605351329
",Cloud,ResNet Quantize EarlyExit
"14.864077381789684
",Cloud,ResNet Quantize EarlyExit
"14.780339989811182
",Cloud,ResNet Quantize EarlyExit
"14.356028985232115
",Cloud,ResNet Quantize EarlyExit
"14.312855809926987
",Cloud,ResNet Quantize EarlyExit
"14.189132552593946
",Cloud,ResNet Quantize EarlyExit
"14.015626991167665
",Cloud,ResNet Quantize EarlyExit
"13.660708205774426
",Cloud,ResNet Quantize EarlyExit
"13.957153268158436
",Cloud,ResNet Quantize EarlyExit
"13.770841157063842
",Cloud,ResNet Quantize EarlyExit
"13.35378629527986
",Cloud,ResNet Quantize EarlyExit
"13.683823589235544
",Cloud,ResNet Quantize EarlyExit
"13.439847184345126
",Cloud,ResNet Quantize EarlyExit
"13.343904146924615
",Cloud,ResNet Quantize EarlyExit
"13.326454797759652
",Cloud,ResNet Quantize EarlyExit
"13.26198523119092
",Cloud,ResNet Quantize EarlyExit
"13.023199873045087
",Cloud,ResNet Quantize EarlyExit
"12.954192647710443
",Cloud,ResNet Quantize EarlyExit
"13.120113978162408
",Cloud,ResNet Quantize EarlyExit
"12.976521115750074
",Cloud,ResNet Quantize EarlyExit
"12.904212906956673
",Cloud,ResNet Quantize EarlyExit
"13.017857873812318
",Cloud,ResNet Quantize EarlyExit
"12.665948528796434
",Cloud,ResNet Quantize EarlyExit
"12.815292730927467
",Cloud,ResNet Quantize EarlyExit
"12.398346839472651
",Cloud,ResNet Quantize EarlyExit
"12.746542369946837
",Cloud,ResNet Quantize EarlyExit
"12.295809241011739
",Cloud,ResNet Quantize EarlyExit
"12.290773967280984
",Cloud,ResNet Quantize EarlyExit
"12.020638808608055
",Cloud,ResNet Quantize EarlyExit
"12.07437540218234
",Cloud,ResNet Quantize EarlyExit
"11.98936522193253
",Cloud,ResNet Quantize EarlyExit
"12.071242285892367
",Cloud,ResNet Quantize EarlyExit
"12.001864552497864
",Cloud,ResNet Quantize EarlyExit
"11.817861311137676
",Cloud,ResNet Quantize EarlyExit
"11.442268423736095
",Cloud,ResNet Quantize EarlyExit
"11.753967832773924
",Cloud,ResNet Quantize EarlyExit
"11.362650699913502
",Cloud,ResNet Quantize EarlyExit
"11.528973324224353
",Cloud,ResNet Quantize EarlyExit
"11.442689636722207
",Cloud,ResNet Quantize EarlyExit
"11.212728761136532
",Cloud,ResNet Quantize EarlyExit
"83.94518086127937
",Cloud,ResNet Quantize EarlyExit
"71.47230058535933
",Cloud,ResNet Quantize EarlyExit
"65.37237771227956
",Cloud,ResNet Quantize EarlyExit
"53.13923098705709
",Cloud,ResNet Quantize EarlyExit
"50.40936193801463
",Cloud,ResNet Quantize EarlyExit
"48.37530702911317
",Cloud,ResNet Quantize EarlyExit
"48.18004858493805
",Cloud,ResNet Quantize EarlyExit
"37.58024678565562
",Cloud,ResNet Quantize EarlyExit
"37.08235158957541
",Cloud,ResNet Quantize EarlyExit
"36.64812012948096
",Cloud,ResNet Quantize EarlyExit
"36.425336979329586
",Cloud,ResNet Quantize EarlyExit
"34.70806960389018
",Cloud,ResNet Quantize EarlyExit
"34.33085213042796
",Cloud,ResNet Quantize EarlyExit
"33.47629799321294
",Cloud,ResNet Quantize EarlyExit
"33.79177003912628
",Cloud,ResNet Quantize EarlyExit
"31.75894271582365
",Cloud,ResNet Quantize EarlyExit
"31.800720175728202
",Cloud,ResNet Quantize EarlyExit
"31.259805602952838
",Cloud,ResNet Quantize EarlyExit
"30.88759433850646
",Cloud,ResNet Quantize EarlyExit
"30.881114723160863
",Cloud,ResNet Quantize EarlyExit
"30.01269306614995
",Cloud,ResNet Quantize EarlyExit
"30.25563351251185
",Cloud,ResNet Quantize EarlyExit
"29.99132478237152
",Cloud,ResNet Quantize EarlyExit
"29.391659384593368
",Cloud,ResNet Quantize EarlyExit
"29.309431789442897
",Cloud,ResNet Quantize EarlyExit
"28.646889612078667
",Cloud,ResNet Quantize EarlyExit
"28.369076170027256
",Cloud,ResNet Quantize EarlyExit
"27.699894562363625
",Cloud,ResNet Quantize EarlyExit
"26.510915782302618
",Cloud,ResNet Quantize EarlyExit
"26.16352000273764
",Cloud,ResNet Quantize EarlyExit
"25.967569526284933
",Cloud,ResNet Quantize EarlyExit
"24.915380347520113
",Cloud,ResNet Quantize EarlyExit
"24.88041544519365
",Cloud,ResNet Quantize EarlyExit
"24.24308088608086
",Cloud,ResNet Quantize EarlyExit
"24.047642778605223
",Cloud,ResNet Quantize EarlyExit
"23.07584512233734
",Cloud,ResNet Quantize EarlyExit
"21.966484813019633
",Cloud,ResNet Quantize EarlyExit
"21.31423998437822
",Cloud,ResNet Quantize EarlyExit
"21.47693131864071
",Cloud,ResNet Quantize EarlyExit
"20.980911917984486
",Cloud,ResNet Quantize EarlyExit
"21.04199966043234
",Cloud,ResNet Quantize EarlyExit
"20.239095017313957
",Cloud,ResNet Quantize EarlyExit
"19.491605177521706
",Cloud,ResNet Quantize EarlyExit
"18.887307768687606
",Cloud,ResNet Quantize EarlyExit
"18.484427196905017
",Cloud,ResNet Quantize EarlyExit
"18.610422495752573
",Cloud,ResNet Quantize EarlyExit
"18.07248087413609
",Cloud,ResNet Quantize EarlyExit
"18.129823055118322
",Cloud,ResNet Quantize EarlyExit
"17.59558849222958
",Cloud,ResNet Quantize EarlyExit
"17.748651357367635
",Cloud,ResNet Quantize EarlyExit
"17.61014349386096
",Cloud,ResNet Quantize EarlyExit
"17.363973923027515
",Cloud,ResNet Quantize EarlyExit
"16.57011567056179
",Cloud,ResNet Quantize EarlyExit
"16.909493369981647
",Cloud,ResNet Quantize EarlyExit
"16.280325207859278
",Cloud,ResNet Quantize EarlyExit
"16.406201742589474
",Cloud,ResNet Quantize EarlyExit
"15.892367040738463
",Cloud,ResNet Quantize EarlyExit
"15.57363092713058
",Cloud,ResNet Quantize EarlyExit
"15.613854648545384
",Cloud,ResNet Quantize EarlyExit
"15.25684959627688
",Cloud,ResNet Quantize EarlyExit
"15.141696061939001
",Cloud,ResNet Quantize EarlyExit
"14.755868695676327
",Cloud,ResNet Quantize EarlyExit
"14.871194187551737
",Cloud,ResNet Quantize EarlyExit
"14.283389426767826
",Cloud,ResNet Quantize EarlyExit
"14.379133105278015
",Cloud,ResNet Quantize EarlyExit
"14.111076217144728
",Cloud,ResNet Quantize EarlyExit
"14.074852904304862
",Cloud,ResNet Quantize EarlyExit
"13.8957046456635
",Cloud,ResNet Quantize EarlyExit
"13.812825787812471
",Cloud,ResNet Quantize EarlyExit
"13.661324638873339
",Cloud,ResNet Quantize EarlyExit
"13.608902737498283
",Cloud,ResNet Quantize EarlyExit
"13.604640044271946
",Cloud,ResNet Quantize EarlyExit
"13.495249578729272
",Cloud,ResNet Quantize EarlyExit
"13.265092330053449
",Cloud,ResNet Quantize EarlyExit
"13.185679361224174
",Cloud,ResNet Quantize EarlyExit
"13.10800082795322
",Cloud,ResNet Quantize EarlyExit
"13.087658569216728
",Cloud,ResNet Quantize EarlyExit
"13.17209618538618
",Cloud,ResNet Quantize EarlyExit
"13.068480290472507
",Cloud,ResNet Quantize EarlyExit
"13.121862225234509
",Cloud,ResNet Quantize EarlyExit
"12.824390560388565
",Cloud,ResNet Quantize EarlyExit
"12.772917907685041
",Cloud,ResNet Quantize EarlyExit
"12.773228632286191
",Cloud,ResNet Quantize EarlyExit
"12.698837531730533
",Cloud,ResNet Quantize EarlyExit
"12.699579702690244
",Cloud,ResNet Quantize EarlyExit
"12.580979345366359
",Cloud,ResNet Quantize EarlyExit
"12.310857282951474
",Cloud,ResNet Quantize EarlyExit
"12.498952919617295
",Cloud,ResNet Quantize EarlyExit
"12.088891085237265
",Cloud,ResNet Quantize EarlyExit
"12.090497551485896
",Cloud,ResNet Quantize EarlyExit
"11.87115860171616
",Cloud,ResNet Quantize EarlyExit
"11.990602413192391
",Cloud,ResNet Quantize EarlyExit
"11.898067174479365
",Cloud,ResNet Quantize EarlyExit
"11.833294434472919
",Cloud,ResNet Quantize EarlyExit
"11.692600453272462
",Cloud,ResNet Quantize EarlyExit
"11.49431130103767
",Cloud,ResNet Quantize EarlyExit
"11.52160033583641
",Cloud,ResNet Quantize EarlyExit
"11.341763064265251
",Cloud,ResNet Quantize EarlyExit
"11.490151308476925
",Cloud,ResNet Quantize EarlyExit
"11.522161927074194
",Cloud,ResNet Quantize EarlyExit
"83.71995436027646
",Cloud,ResNet Quantize EarlyExit
"71.43781125172973
",Cloud,ResNet Quantize EarlyExit
"65.28076190315187
",Cloud,ResNet Quantize EarlyExit
"53.175691870972514
",Cloud,ResNet Quantize EarlyExit
"50.57925249822438
",Cloud,ResNet Quantize EarlyExit
"48.18182887136936
",Cloud,ResNet Quantize EarlyExit
"48.196832485497
",Cloud,ResNet Quantize EarlyExit
"37.56501674838364
",Cloud,ResNet Quantize EarlyExit
"37.184297231957316
",Cloud,ResNet Quantize EarlyExit
"36.77960363030434
",Cloud,ResNet Quantize EarlyExit
"36.27966892160475
",Cloud,ResNet Quantize EarlyExit
"34.66548392921686
",Cloud,ResNet Quantize EarlyExit
"34.43246222473681
",Cloud,ResNet Quantize EarlyExit
"33.56123327836394
",Cloud,ResNet Quantize EarlyExit
"33.563731249421835
",Cloud,ResNet Quantize EarlyExit
"31.783616999164224
",Cloud,ResNet Quantize EarlyExit
"31.905065624043345
",Cloud,ResNet Quantize EarlyExit
"31.35548362508416
",Cloud,ResNet Quantize EarlyExit
"30.982773143798113
",Cloud,ResNet Quantize EarlyExit
"30.731838593259454
",Cloud,ResNet Quantize EarlyExit
"29.937143390998244
",Cloud,ResNet Quantize EarlyExit
"30.155065482482314
",Cloud,ResNet Quantize EarlyExit
"29.91140622086823
",Cloud,ResNet Quantize EarlyExit
"29.45614244043827
",Cloud,ResNet Quantize EarlyExit
"29.49706308543682
",Cloud,ResNet Quantize EarlyExit
"28.482107121497393
",Cloud,ResNet Quantize EarlyExit
"28.574255293235183
",Cloud,ResNet Quantize EarlyExit
"27.60630971007049
",Cloud,ResNet Quantize EarlyExit
"26.575426833704114
",Cloud,ResNet Quantize EarlyExit
"26.26557462476194
",Cloud,ResNet Quantize EarlyExit
"25.901571199297905
",Cloud,ResNet Quantize EarlyExit
"24.675385942682624
",Cloud,ResNet Quantize EarlyExit
"24.986771147698164
",Cloud,ResNet Quantize EarlyExit
"24.276562748476863
",Cloud,ResNet Quantize EarlyExit
"23.891770001500845
",Cloud,ResNet Quantize EarlyExit
"23.190890733152628
",Cloud,ResNet Quantize EarlyExit
"21.752200352028012
",Cloud,ResNet Quantize EarlyExit
"21.67532855272293
",Cloud,ResNet Quantize EarlyExit
"21.34046964533627
",Cloud,ResNet Quantize EarlyExit
"21.035723954439163
",Cloud,ResNet Quantize EarlyExit
"20.955593518912792
",Cloud,ResNet Quantize EarlyExit
"20.13168484158814
",Cloud,ResNet Quantize EarlyExit
"19.630338713526726
",Cloud,ResNet Quantize EarlyExit
"18.896033108234406
",Cloud,ResNet Quantize EarlyExit
"18.39451946131885
",Cloud,ResNet Quantize EarlyExit
"18.839405693113804
",Cloud,ResNet Quantize EarlyExit
"17.978320483118296
",Cloud,ResNet Quantize EarlyExit
"17.851281341165304
",Cloud,ResNet Quantize EarlyExit
"17.71364619024098
",Cloud,ResNet Quantize EarlyExit
"17.745689006522298
",Cloud,ResNet Quantize EarlyExit
"17.585314474999905
",Cloud,ResNet Quantize EarlyExit
"17.555533856153488
",Cloud,ResNet Quantize EarlyExit
"16.51683017797768
",Cloud,ResNet Quantize EarlyExit
"16.708350161090493
",Cloud,ResNet Quantize EarlyExit
"16.606700841337442
",Cloud,ResNet Quantize EarlyExit
"16.35837826319039
",Cloud,ResNet Quantize EarlyExit
"15.785264616832137
",Cloud,ResNet Quantize EarlyExit
"15.616218898445368
",Cloud,ResNet Quantize EarlyExit
"15.608556656166911
",Cloud,ResNet Quantize EarlyExit
"15.264185214415193
",Cloud,ResNet Quantize EarlyExit
"15.17088858410716
",Cloud,ResNet Quantize EarlyExit
"14.914701264351606
",Cloud,ResNet Quantize EarlyExit
"14.66702832840383
",Cloud,ResNet Quantize EarlyExit
"14.385809207335114
",Cloud,ResNet Quantize EarlyExit
"14.310901440680027
",Cloud,ResNet Quantize EarlyExit
"14.114363208413124
",Cloud,ResNet Quantize EarlyExit
"14.1724306717515
",Cloud,ResNet Quantize EarlyExit
"13.720833238214254
",Cloud,ResNet Quantize EarlyExit
"13.711368327960372
",Cloud,ResNet Quantize EarlyExit
"13.685418801382184
",Cloud,ResNet Quantize EarlyExit
"13.511879429221153
",Cloud,ResNet Quantize EarlyExit
"13.554497862234712
",Cloud,ResNet Quantize EarlyExit
"13.731594439595938
",Cloud,ResNet Quantize EarlyExit
"13.284361932426691
",Cloud,ResNet Quantize EarlyExit
"13.095418559387326
",Cloud,ResNet Quantize EarlyExit
"13.217184249311686
",Cloud,ResNet Quantize EarlyExit
"13.05072675831616
",Cloud,ResNet Quantize EarlyExit
"13.09095144085586
",Cloud,ResNet Quantize EarlyExit
"13.018203496932983
",Cloud,ResNet Quantize EarlyExit
"13.324229842051864
",Cloud,ResNet Quantize EarlyExit
"12.764245247468352
",Cloud,ResNet Quantize EarlyExit
"12.781852554529905
",Cloud,ResNet Quantize EarlyExit
"12.858608832582831
",Cloud,ResNet Quantize EarlyExit
"12.642791740596294
",Cloud,ResNet Quantize EarlyExit
"12.586551450192928
",Cloud,ResNet Quantize EarlyExit
"12.571495417505503
",Cloud,ResNet Quantize EarlyExit
"12.517912738025188
",Cloud,ResNet Quantize EarlyExit
